Academic Year,Term,Subject,Course No.,Course Title,Instructor,GPA,A (%),A- (%),B+ (%),B (%),B- (%),C+ (%),C (%),C- (%),D+ (%),D (%),D- (%),F (%),Withdraws,Graded Enrollment,CRN,Credits
"2024-25","Summer I","EDCI","5104","Schooling in American Society","Coleman","4","100","0","0","0","0","0","0","0","0","0","0","0","0","22","61835","  3"
"2024-25","Fall","PSCI","3104","Security Stud: Theor & Concpts","Avey","3.15","9.1","22.7","13.6","31.8","9.1","9.1","4.5","0","0","0","0","0","1","22","89327","  3"
"2024-25","Fall","CS","5704","Software Engineering","Kulczycki","3.4","40.9","18.2","18.2","4.5","0","0","13.6","4.5","0","0","0","0","0","22","83503","  3"
"2024-25","Fall","MGT","4394","Strategic Management","Anderson","3.28","18.2","9.1","40.9","18.2","4.5","4.5","4.5","0","0","0","0","0","0","22","87901","  3"
"2024-25","Fall","NEUR","4044","TS: Psychedelics & Psychiatry","Clinton","3.88","90.9","4.5","0","0","0","0","0","4.5","0","0","0","0","0","22","88437","  3"
"2024-25","Fall","HNFE","4774","TS: Sports Nutrition in Pract","Ehsani","3.84","72.7","13.6","4.5","9.1","0","0","0","0","0","0","0","0","0","22","86338","  3"
"2024-25","Fall","HIST","2104","TS: WWII in Postwar America","Gitre","3.25","18.2","31.8","22.7","9.1","4.5","4.5","4.5","0","0","0","0","4.5","0","22","86231","  3"
"2024-25","Fall","ENGL","3764","Technical Writing","Ruccolo","3.91","95.5","0","0","0","0","0","4.5","0","0","0","0","0","0","22","85088","  3"
"2024-25","Fall","ENGL","3764","Technical Writing","Gardner","3.7","54.5","13.6","22.7","4.5","4.5","0","0","0","0","0","0","0","0","22","85090","  3"
"2024-25","Fall","ENGL","3764","Technical Writing","Das","3.78","68.2","18.2","9.1","0","0","0","0","4.5","0","0","0","0","0","22","85093","  3"
"2024-25","Fall","ENGL","3764","Technical Writing","Awotayo","3.85","72.7","18.2","4.5","0","4.5","0","0","0","0","0","0","0","0","22","85094","  3"
"2024-25","Fall","ENGL","3764","Technical Writing","Lautenschlager","3.93","77.3","22.7","0","0","0","0","0","0","0","0","0","0","0","22","85101","  3"
"2024-25","Fall","ENGL","3764","Technical Writing","Mooney","3.94","90.9","4.5","0","4.5","0","0","0","0","0","0","0","0","0","22","85110","  3"
"2024-25","Fall","ENGL","3764","Technical Writing","Mooney","3.94","90.9","0","9.1","0","0","0","0","0","0","0","0","0","0","22","85111","  3"
"2024-25","Fall","ENGL","3764","Technical Writing","Bronson","3.97","95.5","0","4.5","0","0","0","0","0","0","0","0","0","0","22","85115","  3"
"2024-25","Fall","FIW","2324","Wildlife Field Biology","Hamed","3.34","50","4.5","13.6","0","18.2","4.5","4.5","0","0","0","4.5","0","0","22","85473","  3"
"2024-25","Fall","ENGL","3844","Writing and Digital Media","Lautenschlager","3.94","90.9","4.5","0","4.5","0","0","0","0","0","0","0","0","0","22","85126","  3"
"2024-25","Fall","ENGL","2814","Writing for Podcasts","Hooper","3.51","63.6","4.5","13.6","4.5","4.5","0","4.5","0","0","0","0","4.5","0","22","85062","  3"
"2024-25","Fall","ENGL","2814","Writing for Podcasts","Hooper","3.78","72.7","13.6","0","9.1","0","0","4.5","0","0","0","0","0","0","22","90995","  3"
"2024-25","Summer I","MGT","5614","Designing & Managing Orgs","Hodge","3.77","58.8","14.7","26.5","0","0","0","0","0","0","0","0","0","0","34","64629","  2"
"2024-25","Fall","AOE","5784","Estimation and Filtering","Psiaki","3.16","29.4","23.5","5.9","5.9","5.9","11.8","5.9","11.8","0","0","0","0","0","17","91176","  4"
"2024-25","Summer I","PHYS","2305","Foundations of Physics","Khan","3.07","5.9","11.8","35.3","17.6","11.8","11.8","5.9","0","0","0","0","0","0","17","63933","  4"
"2024-25","Fall","BIOL","4004","Freshwater Ecology","Carey","3.18","29.4","11.8","5.9","23.5","17.6","5.9","0","0","0","5.9","0","0","0","17","81774","  4"
"2024-25","Fall","FIW","4334","Mammalogy","Jesmer","2.96","17.6","5.9","17.6","29.4","5.9","0","17.6","0","0","5.9","0","0","0","17","85500","  4"
"2024-25","Summer I","BIT","5644","Mgt of Info for Bus Decisions","Abrahams","3.93","91.2","0","5.9","2.9","0","0","0","0","0","0","0","0","0","34","60510","  2"
"2024-25","Fall","MATH","5125","Abstract Algebra","Orr","3.7","73.9","0","0","21.7","0","0","4.3","0","0","0","0","0","0","23","87269","  3"
"2024-25","Fall","ACIS","3504","Acct Sys and Controls","Wallace","2.74","17.4","4.3","17.4","8.7","21.7","13","4.3","4.3","0","0","0","8.7","1","23","80152","  3"
"2024-25","Fall","JPN","3105","Advanced Japanese","Kumazawa","3.84","73.9","17.4","4.3","0","0","4.3","0","0","0","0","0","0","0","23","86869","  3"
"2024-25","Fall","AOE","4234","Aerospace Propulsion Systems","Young","2.66","17.4","0","13","21.7","13","13","4.3","0","4.3","8.7","0","4.3","1","23","80471","  3"
"2024-25","Fall","BCHM","3634","Analysis of Biochemical Lit","Marine","3.74","73.9","0","0","26.1","0","0","0","0","0","0","0","0","0","23","81504","  3"
"2024-25","Fall","STAT","5444","Bayesian Statistics","Leman","3.67","65.2","0","4.3","30.4","0","0","0","0","0","0","0","0","1","23","89926","  3"
"2024-25","Fall","PSYC","5544","Cognitive Development","Bell","3.99","95.7","4.3","0","0","0","0","0","0","0","0","0","0","0","23","91266","  3"
"2024-25","Fall","COMM","1015","Communication Skills","Conner","3.78","65.2","13","13","8.7","0","0","0","0","0","0","0","0","0","23","83136","  3"
"2024-25","Fall","COMM","1015","Communication Skills","Thomas","3.21","39.1","13","17.4","8.7","0","4.3","4.3","0","8.7","0","4.3","0","0","23","83138","  3"
"2024-25","Fall","COMM","1015","Communication Skills","McAllister","3.51","30.4","17.4","39.1","8.7","0","4.3","0","0","0","0","0","0","0","23","83157","  3"
"2024-25","Fall","COMM","1015","Communication Skills","McAllister","3.54","39.1","39.1","0","8.7","4.3","0","0","8.7","0","0","0","0","0","23","83158","  3"
"2024-25","Fall","COMM","1015","Communication Skills","Thomas","3.42","17.4","21.7","30.4","30.4","0","0","0","0","0","0","0","0","0","23","83159","  3"
"2024-25","Summer I","CONS","2304","Consumer and Family Finances","Cheng","3.56","47.8","13","21.7","4.3","4.3","8.7","0","0","0","0","0","0","0","23","60835","  3"
"2024-25","Summer I","GEOS","1024","Earth Resources, Soc, & Env","Neser","3.86","82.6","8.7","4.3","0","0","0","4.3","0","0","0","0","0","0","23","62304","  3"
"2024-25","Fall","ITAL","1105","Elementary Italian","Sguerri","3.74","65.2","21.7","4.3","4.3","0","0","0","0","4.3","0","0","0","1","23","86805","  3"
"2024-25","Fall","GEOS","2104","Elements of Geology","Haines","3.14","30.4","8.7","8.7","17.4","13","13","4.3","0","4.3","0","0","0","0","23","85942","  3"
"2024-25","Fall","GEOS","2104","Elements of Geology","Haines","3.26","21.7","21.7","21.7","17.4","4.3","4.3","4.3","0","0","4.3","0","0","0","23","85943","  3"
"2024-25","Fall","HIST","2054","Engineering Cultures","Hosseinpour","3.74","87","0","4.3","0","4.3","0","0","0","0","0","0","4.3","0","23","86227","  3"
"2024-25","Fall","FR","2714","French Culture & Civ","Shryock","3.42","52.2","8.7","8.7","13","4.3","4.3","0","4.3","0","4.3","0","0","0","23","85623","  3"
"2024-25","Fall","BIT","5414","Global Operations Management","Deane","3.73","52.2","30.4","8.7","4.3","0","4.3","0","0","0","0","0","0","0","23","91460","  3"
"2024-25","Fall","EDCO","2004","Healthy Relationships","Holloway","3.89","82.6","8.7","4.3","0","4.3","0","0","0","0","0","0","0","1","23","84605","  3"
"2024-25","Fall","BMES","5184","Injury Physiology","Stark","3.77","56.5","26.1","8.7","8.7","0","0","0","0","0","0","0","0","0","23","90686","  3"
"2024-25","Fall","FIN","4144","Int Fin Mgt","Tellez Parrales","3.27","30.4","17.4","8.7","17.4","8.7","8.7","4.3","4.3","0","0","0","0","1","23","85424","  3"
"2024-25","Fall","BIT","3424","Intro Bus Analytics Modeling","Seref","3.37","34.8","30.4","17.4","4.3","0","0","0","8.7","0","0","0","4.3","1","23","92416","  3"
"2024-25","Fall","MATH","2204","Intro Multivariable Calculus","Pantic","2.14","13","4.3","13","4.3","13","8.7","8.7","0","8.7","0","8.7","17.4","11","23","87174","  3"
"2024-25","Fall","MATH","2204","Intro Multivariable Calculus","Pantic","1.63","0","8.7","4.3","8.7","8.7","4.3","8.7","8.7","13","4.3","4.3","26.1","15","23","87180","  3"
"2024-25","Fall","STS","1504","Intro Science, Tech, Society","Collier","3.91","82.6","8.7","8.7","0","0","0","0","0","0","0","0","0","0","23","89956","  3"
"2024-25","Fall","STS","1504","Intro Science, Tech, Society","Collier","3.76","73.9","8.7","4.3","8.7","0","0","0","4.3","0","0","0","0","0","23","89957","  3"
"2024-25","Summer I","CEE","3604","Intro Transport Engr","Katz","3.45","30.4","26.1","21.7","8.7","4.3","0","8.7","0","0","0","0","0","0","23","60655","  3"
"2024-25","Summer I","APS","1704","Intro to Appalachian Studies","Salmons","3.7","69.6","13","13","0","0","0","0","0","0","0","0","4.3","0","23","64562","  3"
"2024-25","Fall","GEOG","2114","Intro to Coastal Regions","Bukvic","3.61","65.2","13","4.3","8.7","0","0","4.3","0","0","0","4.3","0","1","23","85844","  3"
"2024-25","Fall","CS","1114","Intro to Software Design","Edwards","2.2","30.4","8.7","8.7","0","0","4.3","4.3","0","4.3","13","0","26.1","6","23","91076","  3"
"2024-25","Fall","HIST","1216","Intro to World History","Jeyaraj Samraj","3.69","47.8","34.8","4.3","4.3","4.3","4.3","0","0","0","0","0","0","1","23","91127","  3"
"2024-25","Fall","EDTE","1004","Intro. to I-STEM Ed","Bowen","3.96","91.3","4.3","4.3","0","0","0","0","0","0","0","0","0","0","23","90673","  3"
"2024-25","Fall","HIST","1004","Introduction to History","Gumbert","3.29","43.5","13","13","13","4.3","0","4.3","0","0","4.3","0","4.3","2","23","91132","  3"
"2024-25","Fall","MATH","3034","Introduction to Proofs","Loehr","2.68","17.4","4.3","17.4","13","8.7","4.3","21.7","0","4.3","0","4.3","4.3","4","23","87214","  3"
"2024-25","Fall","ITAL","3105","Italian Culture Comp and Conv","Sguerri","3.55","56.5","8.7","8.7","13","4.3","0","8.7","0","0","0","0","0","0","23","90797","  3"
"2024-25","Fall","ECON","3154","Managerial Economics","Tsang","3.39","26.1","26.1","26.1","17.4","0","0","0","0","0","0","0","4.3","0","23","90663","  3"
"2024-25","Fall","MKTG","3104","Marketing Management","Radford","3.08","13","13","17.4","21.7","21.7","4.3","4.3","4.3","0","0","0","0","0","23","87997","  3"
"2024-25","Fall","PHS","5234","Meth of Community Hlth Engmnt","Deagle","4","100","0","0","0","0","0","0","0","0","0","0","0","0","23","88825","  3"
"2024-25","Fall","MATH","3124","Modern Algebra","Douglas","2.87","8.7","13","13","21.7","13","8.7","13","8.7","0","0","0","0","1","23","87218","  3"
"2024-25","Fall","AS","4215","Natl Security Forces","Lowe","4","100","0","0","0","0","0","0","0","0","0","0","0","0","23","81349","  3"
"2024-25","Fall","AS","4215","Natl Security Forces","Lowe","4","100","0","0","0","0","0","0","0","0","0","0","0","0","23","81350","  3"
"2024-25","Fall","MN","1104","Nav Ships Syst: Engr","Davis","3.69","34.8","43.5","13","8.7","0","0","0","0","0","0","0","0","0","23","88076","  3"
"2024-25","Fall","UNIV","1824","Pathways to Success Exploring","Johnson","3.97","91.3","8.7","0","0","0","0","0","0","0","0","0","0","0","23","90338","  3"
"2024-25","Fall","UNIV","1824","Pathways to Success Exploring","Trask","3.73","82.6","4.3","0","8.7","0","0","0","0","0","0","0","4.3","0","23","90341","  3"
"2024-25","Fall","ISE","4624","Physical Work Assessment","Ferro","3.76","60.9","17.4","13","4.3","4.3","0","0","0","0","0","0","0","1","23","86628","  3"
"2024-25","Fall","IDS","1114","Play to Make","Prochner","3.67","73.9","4.3","4.3","4.3","4.3","0","4.3","4.3","0","0","0","0","0","23","86484","  3"
"2024-25","Fall","ECE","4224","Power Electronics","Dimarino","2.62","8.7","8.7","4.3","21.7","8.7","17.4","17.4","4.3","4.3","4.3","0","0","0","23","83745","  3"
"2024-25","Fall","ECE","4334","Pwr Syst Ana & Cntrl","De La Reelopez","2.89","13","13","0","39.1","8.7","0","21.7","0","0","4.3","0","0","0","23","83750","  3"
"2024-25","Fall","CEE","3424","Reinf Concr Struct I","Dhakal","3.12","30.4","4.3","21.7","21.7","0","8.7","4.3","0","4.3","0","4.3","0","0","23","82281","  3"
"2024-25","Fall","HNFE","5154","Res Meth Nutr and Phy Activity","Davy","4","100","0","0","0","0","0","0","0","0","0","0","0","0","23","86350","  3"
"2024-25","Fall","BIT","5984","SS:Intro to Gen AI in Business","Durham","3.89","73.9","21.7","0","4.3","0","0","0","0","0","0","0","0","0","23","92269","  3"
"2024-25","Fall","PSYC","4364","Senior Seminar","Davis","3.87","87","4.3","0","4.3","0","4.3","0","0","0","0","0","0","0","23","89467","  3"
"2024-25","Fall","CS","2114","Softw Des & Data Structures","Donekal Chandrashekar","2.8","30.4","4.3","8.7","17.4","8.7","4.3","4.3","8.7","0","4.3","0","8.7","2","23","91409","  3"
"2024-25","Fall","CEE","5514","Soil Behavior","Green","3.53","30.4","26.1","17.4","21.7","4.3","0","0","0","0","0","0","0","0","23","82362","  3"
"2024-25","Fall","JMC","3334","Sports as Entertainment","Roth","3.96","95.7","0","0","4.3","0","0","0","0","0","0","0","0","0","23","91745","  3"
"2024-25","Summer I","ESM","2104","Statics","Galitz","2.98","43.5","8.7","4.3","0","0","17.4","13","4.3","0","4.3","0","4.3","0","23","62125","  3"
"2024-25","Summer I","STAT","4706","Statistics for Engr","Guthrie","3.32","52.2","8.7","0","13","8.7","8.7","4.3","0","0","0","0","4.3","0","23","64193","  3"
"2024-25","Fall","ARCH","3504","TS: Hand Building w/ Clay","Sullivan","3.48","47.8","4.3","8.7","30.4","4.3","0","4.3","0","0","0","0","0","1","23","91361","  3"
"2024-25","Fall","CS","5774","User Interface Software","Lee","3.93","82.6","13","4.3","0","0","0","0","0","0","0","0","0","0","23","91683","  3"
"2024-25","Summer I","CS","5244","Web Application Development","Kulczycki","3.81","69.6","13","8.7","8.7","0","0","0","0","0","0","0","0","0","23","60906","  3"
"2024-25","Fall","ARCH","4004","Architecture IV - Option Lab","Wheeler","4","100","0","0","0","0","0","0","0","0","0","0","0","0","10","80987","  7"
"2024-25","Summer I","ENGE","1215","Foundations of Engineering","Wallwey","3.79","71.4","11.4","5.7","8.6","0","2.9","0","0","0","0","0","0","0","35","62019","  2"
"2024-25","Fall","IDS","2015","Industrial Design Lab II","Hauptman","3.11","14.3","14.3","35.7","14.3","7.1","0","7.1","0","0","7.1","0","0","0","14","86486","  5"
"2024-25","Fall","HNFE","1114","Orientation to HNFE","Engel","3.82","82.9","7.1","4.3","2.9","0","0","0","0","0","1.4","0","1.4","0","70","86287","  1"
"2024-25","Fall","MINE","1044","Space Mining","Ripepi","4","100","0","0","0","0","0","0","0","0","0","0","0","0","70","87943","  1"
"2024-25","Fall","CS","6804","Adv Topics Intell Sys","Thomas","3.99","95.8","4.2","0","0","0","0","0","0","0","0","0","0","0","24","91682","  3"
"2024-25","Fall","ACIS","5414","Adv. Financial Statement Audit","Stein","3.6","20.8","50","16.7","8.3","4.2","0","0","0","0","0","0","0","0","24","80189","  3"
"2024-25","Fall","ENGL","2534","American Literary History","Thompson","3.32","41.7","16.7","16.7","4.2","4.2","8.3","0","0","4.2","0","0","4.2","0","24","85040","  3"
"2024-25","Fall","MN","4204","Amphibious Warfare","Crete","3.95","83.3","16.7","0","0","0","0","0","0","0","0","0","0","0","24","91382","  3"
"2024-25","Fall","ME","5554","Applied Linear Systems","Southward","3.82","66.7","12.5","20.8","0","0","0","0","0","0","0","0","0","0","24","87421","  3"
"2024-25","Fall","CHE","5204","Applied Rheology","Bortner","3.55","33.3","12.5","45.8","4.2","4.2","0","0","0","0","0","0","0","0","24","91870","  3"
"2024-25","Fall","ARCH","5705","Arch & Urban Seminar","Schnoedt","3.32","16.7","16.7","20.8","41.7","0","4.2","0","0","0","0","0","0","0","24","81127","  3"
"2024-25","Fall","ARCH","4014","Architecture IV - Integrative","Sullivan","4","100","0","0","0","0","0","0","0","0","0","0","0","0","9","80991","  8"
"2024-25","Fall","ARCH","4014","Architecture IV - Integrative","Martin","4","100","0","0","0","0","0","0","0","0","0","0","0","0","9","80991","  8"
"2024-25","Fall","ARCH","4515","Architecture V","Pennell","3.73","33.3","50","16.7","0","0","0","0","0","0","0","0","0","0","12","81052","  6"
"2024-25","Fall","ARCH","4515","Architecture V","Galloway","3.82","50","41.7","8.3","0","0","0","0","0","0","0","0","0","0","12","81053","  6"
"2024-25","Fall","ARCH","4515","Architecture V","Green","3.84","58.3","33.3","8.3","0","0","0","0","0","0","0","0","0","0","12","81059","  6"
"2024-25","Fall","STAT","5605","Biometry","Hong","3.9","70.8","25","4.2","0","0","0","0","0","0","0","0","0","0","24","89931","  3"
"2024-25","Fall","ENGL","1004","Books, Libraries, Archives","Johnson","3.93","87.5","8.3","0","4.2","0","0","0","0","0","0","0","0","0","24","84827","  3"
"2024-25","Fall","ENGL","2544","British Literary History","Wadoski","3.33","20.8","12.5","41.7","4.2","12.5","8.3","0","0","0","0","0","0","1","24","85041","  3"
"2024-25","Fall","BC","1014","Building a Strong Foundation","Ryan","3.44","58.3","8.3","13.9","0","2.8","0","5.6","5.6","2.8","2.8","0","0","0","36","81388","  2"
"2024-25","Fall","BC","1014","Building a Strong Foundation","Norwood","3.44","58.3","8.3","13.9","0","2.8","0","5.6","5.6","2.8","2.8","0","0","0","36","81388","  2"
"2024-25","Fall","BC","1014","Building a Strong Foundation","Kinder","3.44","58.3","8.3","13.9","0","2.8","0","5.6","5.6","2.8","2.8","0","0","0","36","81388","  2"
"2024-25","Fall","MATH","3214","Calculus of Several Variables","Kasebian","2.79","29.2","12.5","0","8.3","16.7","8.3","4.2","8.3","0","4.2","0","8.3","3","24","87231","  3"
"2024-25","Fall","GEOG","3314","Cartography","Scales","3.42","54.2","12.5","4.2","12.5","4.2","0","8.3","0","0","0","0","4.2","0","24","85853","  3"
"2024-25","Fall","UAP","5084","Collab Community Involvement","Schenk","3.96","91.7","4.2","4.2","0","0","0","0","0","0","0","0","0","0","24","90200","  3"
"2024-25","Fall","REAL","4076","Commercial Real Estate Studio","Mayock","3.25","12.5","20.8","16.7","37.5","4.2","8.3","0","0","0","0","0","0","0","24","89508","  3"
"2024-25","Fall","COMM","1015","Communication Skills","McAllister","3.5","25","45.8","16.7","8.3","0","0","0","0","0","0","0","4.2","0","24","83156","  3"
"2024-25","Fall","BMES","2074","Comp Methods Biomedical Eng","Arena","2.56","11.1","13.9","5.6","16.7","8.3","5.6","13.9","8.3","5.6","5.6","2.8","2.8","1","36","91548","  2"
"2024-25","Summer I","EDCI","5264","Comp and Cont Rdg","Robertson","3.71","66.7","4.2","12.5","8.3","8.3","0","0","0","0","0","0","0","0","24","61836","  3"
"2024-25","Fall","ECE","5554","Computer Vision","Abbott","2.86","29.2","8.3","4.2","8.3","8.3","16.7","12.5","8.3","0","0","0","4.2","0","24","83837","  3"
"2024-25","Fall","ECE","5480","Cybersecurity and the IoT","Giles","3.83","75","12.5","4.2","0","8.3","0","0","0","0","0","0","0","0","24","83830","  3"
"2024-25","Fall","CEM","4314","Design of Wood Structures","Loferski","3.46","45.8","16.7","0","25","0","4.2","8.3","0","0","0","0","0","0","24","82641","  3"
"2024-25","Summer I","NEUR","4034","Diseases of the Nervous System","Phillips","3.89","75","16.7","8.3","0","0","0","0","0","0","0","0","0","0","24","63455","  3"
"2024-25","Fall","GRAD","5214","Diversity for Global Society","Cotrupi","3.96","95.8","0","0","4.2","0","0","0","0","0","0","0","0","0","24","86128","  3"
"2024-25","Summer I","PHS","3534","Drug Education","Smith","3.45","70.8","4.2","8.3","0","0","8.3","0","0","0","0","0","8.3","0","24","63900","  3"
"2024-25","Fall","ECE","5234","EMI Noise Reduction","Dong","3.88","58.3","41.7","0","0","0","0","0","0","0","0","0","0","1","24","83822","  3"
"2024-25","Fall","GEOS","2104","Elements of Geology","Haines","3.28","33.3","20.8","8.3","8.3","8.3","8.3","8.3","4.2","0","0","0","0","1","24","85940","  3"
"2024-25","Fall","GEOS","2104","Elements of Geology","Haines","3.07","8.3","29.2","8.3","16.7","16.7","8.3","8.3","4.2","0","0","0","0","0","24","85947","  3"
"2024-25","Fall","GEOS","2104","Elements of Geology","Haines","3.02","12.5","20.8","8.3","29.2","16.7","0","4.2","4.2","0","0","0","4.2","0","24","90688","  3"
"2024-25","Fall","MUS","2025","European-American Music Theory","Loeffert","2.74","45.8","4.2","0","4.2","12.5","0","12.5","0","0","4.2","0","16.7","1","24","88220","  3"
"2024-25","Fall","AOE","3054","Experimental Methods","Borgoltz","3.41","25","20.8","29.2","12.5","4.2","8.3","0","0","0","0","0","0","0","24","80440","  3"
"2024-25","Fall","EDCI","2004","Exploring Teaching Profession","Al Dirani","3.97","95.8","0","4.2","0","0","0","0","0","0","0","0","0","0","24","84533","  3"
"2024-25","Fall","ACIS","5194","Financial Statement Analysis","Acito","3.72","37.5","41.7","16.7","4.2","0","0","0","0","0","0","0","0","0","24","80184","  3"
"2024-25","Fall","EDCI","3234","Found of Reading Instruction","Kuehl","3.82","75","8.3","4.2","12.5","0","0","0","0","0","0","0","0","0","24","84536","  3"
"2024-25","Fall","CEE","5534","Foundation Engineering I","Rodriguez-Marek","3.5","29.2","20.8","25","20.8","4.2","0","0","0","0","0","0","0","0","24","82364","  3"
"2024-25","Fall","MATH","4425","Fourier Series PDE","Deuchert","2.53","29.2","0","0","20.8","4.2","8.3","12.5","4.2","8.3","0","0","12.5","1","24","87252","  3"
"2024-25","Fall","SOC","3614","Gender and Work in the U.S.","Williams","3.78","70.8","4.2","16.7","4.2","4.2","0","0","0","0","0","0","0","0","24","91129","  3"
"2024-25","Fall","GEOG","4334","Geo Inf Tech Land Change Model","Shao","3.5","75","0","0","4.2","0","0","16.7","0","0","4.2","0","0","1","24","85861","  3"
"2024-25","Fall","GEOG","3224","Geography of Appalachia","Scales","3.7","70.8","8.3","8.3","0","8.3","0","0","0","4.2","0","0","0","1","24","90549","  3"
"2024-25","Fall","PSCI","3114","Global Security","Price","3.45","37.5","20.8","8.3","12.5","12.5","8.3","0","0","0","0","0","0","0","24","89328","  3"
"2024-25","Fall","PSCI","3795","Global Terrorism & Counterter","Hodges","3.86","75","12.5","8.3","4.2","0","0","0","0","0","0","0","0","0","24","89356","  3"
"2024-25","Fall","RLCL","2444","Greek and Roman Myth","Phillips","3.35","37.5","16.7","8.3","16.7","12.5","4.2","0","0","0","0","4.2","0","2","24","91486","  3"
"2024-25","Summer I","EDCO","2004","Healthy Relationships","Isaac","3.96","87.5","12.5","0","0","0","0","0","0","0","0","0","0","0","24","61873","  3"
"2024-25","Fall","EDCO","2004","Healthy Relationships","Holloway","3.71","75","8.3","4.2","4.2","0","4.2","0","0","0","4.2","0","0","0","24","91715","  3"
"2024-25","Fall","HTM","3444","Hospitality Financial Mgt","Duetsch","3.26","4.2","29.2","33.3","20.8","4.2","4.2","4.2","0","0","0","0","0","0","24","86420","  3"
"2024-25","Summer I","IDS","2214","IDS Studio for Minors","Hauptman","4","100","0","0","0","0","0","0","0","0","0","0","0","0","12","62564","  6"
"2024-25","Summer I","HTM","4354","IT & Social Media in HTM","Han","3.89","62.5","37.5","0","0","0","0","0","0","0","0","0","0","1","24","62533","  3"
"2024-25","Fall","ECON","4084","Industry Structure","Yang","3.26","16.7","20.8","25","20.8","0","12.5","4.2","0","0","0","0","0","0","24","84498","  3"
"2024-25","Fall","HD","3214","Infancy and Early Childhood","Gardner","3.85","83.3","4.2","0","8.3","4.2","0","0","0","0","0","0","0","0","24","86175","  3"
"2024-25","Fall","SPAN","2105","Intermediate Spanish","Lopez-Romero","3.7","50","29.2","12.5","4.2","0","0","4.2","0","0","0","0","0","1","24","89760","  3"
"2024-25","Summer I","COMM","2124","Intro Comm Research","Holz","2.97","8.3","12.5","29.2","16.7","4.2","12.5","8.3","8.3","0","0","0","0","0","24","60822","  3"
"2024-25","Fall","HIST","2604","Intro Data in Social Context","Lutgens","3.75","79.2","8.3","4.2","0","4.2","0","0","0","0","0","4.2","0","1","24","86241","  3"
"2024-25","Fall","SPAN","3304","Intro Hispanic Literature","Jaque Hidalgo","3.77","58.3","25","4.2","12.5","0","0","0","0","0","0","0","0","0","24","89777","  3"
"2024-25","Fall","SPAN","3304","Intro Hispanic Literature","Jaime Castillo","3.63","70.8","4.2","8.3","8.3","4.2","0","0","0","0","0","0","4.2","0","24","89778","  3"
"2024-25","Fall","SPAN","3304","Intro Hispanic Literature","Jaque Hidalgo","3.89","87.5","4.2","4.2","0","0","4.2","0","0","0","0","0","0","0","24","89779","  3"
"2024-25","Fall","HTM","2314","Intro International Business","Feigenbaum","2.61","4.2","12.5","16.7","16.7","8.3","4.2","25","4.2","0","4.2","0","4.2","3","24","91307","  3"
"2024-25","Fall","HNFE","2334","Intro to Integrative Health","Ju","3.43","37.5","12.5","20.8","12.5","8.3","4.2","4.2","0","0","0","0","0","1","24","91336","  3"
"2024-25","Fall","CS","1114","Intro to Software Design","Nizamani","2.5","25","4.2","0","25","8.3","0","8.3","4.2","8.3","0","4.2","12.5","4","24","91403","  3"
"2024-25","Fall","TA","2024","Introduction to Acting","Brewer","3.9","87.5","4.2","0","8.3","0","0","0","0","0","0","0","0","0","24","92187","  3"
"2024-25","Summer I","ECE","1004","Introduction to ECE Concepts","Connors","2.56","20.8","4.2","16.7","4.2","12.5","4.2","12.5","4.2","0","8.3","8.3","4.2","0","24","60952","  3"
"2024-25","Summer I","BIOL","3514","Introduction to Histology","Sheppard","3.13","33.3","4.2","20.8","16.7","4.2","4.2","12.5","0","0","0","0","4.2","0","24","60465","  3"
"2024-25","Summer I","SOC","1004","Introductory Sociology","Bhattacharya","3.75","75","8.3","4.2","4.2","0","4.2","4.2","0","0","0","0","0","0","24","64076","  3"
"2024-25","Summer I","SOC","1004","Introductory Sociology","McElwain","3.43","50","8.3","16.7","8.3","4.2","4.2","0","4.2","0","4.2","0","0","0","24","64678","  3"
"2024-25","Fall","PHIL","4334","Jurisprudence","Lind","3.47","29.2","33.3","8.3","16.7","4.2","4.2","4.2","0","0","0","0","0","2","24","90585","  3"
"2024-25","Fall","MATH","3144","Linear Algebra I","Hammer","3","29.2","12.5","4.2","16.7","8.3","8.3","8.3","4.2","4.2","0","4.2","0","1","24","87229","  3"
"2024-25","Fall","MUS","1124","Living a Musical Life","Sato","3.41","54.2","20.8","4.2","0","4.2","4.2","0","4.2","4.2","0","0","4.2","0","24","90919","  3"
"2024-25","Fall","ECE","4424","Machine Learning","Jin","3.47","29.2","20.8","20.8","25","0","4.2","0","0","0","0","0","0","1","24","83752","  3"
"2024-25","Fall","FIW","4334","Mammalogy","Jesmer","3.34","27.8","22.2","5.6","22.2","16.7","0","5.6","0","0","0","0","0","0","18","85498","  4"
"2024-25","Fall","SOC","4704","Medical Sociology","Halcomb","3.65","70.8","12.5","8.3","0","0","0","0","0","0","8.3","0","0","2","24","89733","  3"
"2024-25","Fall","APS","2124","Music Traditions in Appalachia","Rogers","3.36","54.2","8.3","4.2","16.7","4.2","0","4.2","0","4.2","0","0","4.2","0","24","91735","  3"
"2024-25","Fall","PSCI","1004","Nations and Nationalities","Weisband","3.09","12.5","20.8","20.8","12.5","16.7","8.3","4.2","0","0","0","4.2","0","1","24","89290","  3"
"2024-25","Fall","MN","1104","Nav Ships Syst: Engr","Davis","3.85","66.7","20.8","12.5","0","0","0","0","0","0","0","0","0","0","24","88077","  3"
